"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"RASL11B",27.8110807859102,1.61565897173225,0.314570029884366,5.13608677955162,2.80518165101883e-07,5.36991916052175e-06,"RASL11B"
"RASL12",146.388441915967,0.387402376733227,0.204253439666236,1.89667492193164,0.0578708555147073,0.164039136153204,"RASL12"
"RASSF1",589.672969333086,0.204416036440418,0.146150435563931,1.39866867759692,0.161912361171055,0.33970925925323,"RASSF1"
"RASSF10",5.52370644601564,-0.425231924033412,0.425392875040494,-0.999621641507119,0.317493645859569,0.530324026295271,"RASSF10"
"RASSF2",584.937213279438,0.500879964398705,0.174587470131793,2.86893420255531,0.00411857466173949,0.0212722716086933,"RASSF2"
"RASSF3",298.661676404541,0.183151058047776,0.122337409163194,1.49709773405009,0.134367829290486,0.299077284802449,"RASSF3"
"RASSF4",505.802158069113,0.351838510966306,0.205332146087033,1.71350914930375,0.0866189116050557,0.220160708870683,"RASSF4"
"RASSF5",210.132272699863,0.341295950462883,0.119754947117094,2.84995283016717,0.00437257132792179,0.0222838329217121,"RASSF5"
"RASSF6",91.5859572603948,-0.107813832159931,0.37988402146379,-0.283807230808226,0.776558112903965,0.886405499040503,"RASSF6"
"RASSF7",65.9998162933302,-0.785983267377536,0.282458988354723,-2.78264562213353,0.00539176628673867,0.0263295172238752,"RASSF7"
"RASSF8",222.350953868736,-0.280202514447464,0.173874429323046,-1.6115222666058,0.107065938021501,0.255618926534763,"RASSF8"
"RASSF9",94.216030779547,0.0941354717535712,0.28313245528465,0.332478562582771,0.739527924492799,0.864933498785643,"RASSF9"
"RAVER1",91.1520054632661,-0.233502828758008,0.136849048859954,-1.706280246032,0.0879559141890939,0.222672906287676,"RAVER1"
"RAVER2",140.535685937327,-0.0377661485006225,0.143254449918211,-0.263629845510451,0.792065158469348,0.89499575207948,"RAVER2"
"RAX",0.551246552226664,0.512246932372927,1.19342364967601,0.42922472041843,0.667759694604315,NA,"RAX"
"RAX2",0.490165588553648,-0.0242128293103287,1.33745854861021,-0.0181036110132077,0.985556197252504,NA,"RAX2"
"RB1",387.646867852736,0.0556259298551935,0.0925303899307856,0.601163897577895,0.547730827838887,0.735267464861379,"RB1"
"RB1CC1",841.670026868039,-0.39803533808277,0.0915975135692996,-4.34548190854143,1.38970225993674e-05,0.000171581666913066,"RB1CC1"
"RBAK",128.789459728998,-0.110982646956739,0.116580754972563,-0.95198085638456,0.341106690703519,0.554815924561653,"RBAK"
"RBBP4",1498.41347855197,0.0570954211964674,0.115338032618292,0.49502683460384,0.620581178507658,0.788618379372885,"RBBP4"
"RBBP5",466.124714887179,-0.0701529723043679,0.0897446027977837,-0.781695724504342,0.434393414946465,0.641974904920883,"RBBP5"
"RBBP6",645.940070941303,-0.324536351244324,0.0914569580967375,-3.54851460182012,0.000387410517621228,0.00305496310232838,"RBBP6"
"RBBP7",479.34031297472,0.0741105131778145,0.0987053672690748,0.750825565298656,0.452757641482182,0.658120208202023,"RBBP7"
"RBBP8",342.247817520128,0.0345948433701703,0.112927926770416,0.306344447822036,0.759342400419405,0.876642913413461,"RBBP8"
"RBBP8NL",1.76105900304863,0.17026572162247,0.813597715894283,0.209275073290144,0.834233509575127,NA,"RBBP8NL"
"RBBP9",353.049301863913,-0.241896506841376,0.131079260104799,-1.84542166814168,0.0649762235351348,0.178812924799692,"RBBP9"
"RBCK1",113.9297528007,-0.0965283409055701,0.214727914138412,-0.449537924740184,0.653043656385909,0.810026479501832,"RBCK1"
"RBFA",145.880191430007,0.084924444917177,0.0978874269206868,0.867572553377943,0.385628377210626,0.596738348066705,"RBFA"
"RBFOX1",10.3867864290559,-0.0908453502028843,0.539500722560922,-0.168387819337213,0.866278190044122,0.93424260905141,"RBFOX1"
"RBFOX2",936.941068154024,0.40198394656242,0.0681664311524753,5.89709538501816,3.69956021715746e-09,1.09231083021835e-07,"RBFOX2"
"RBFOX3",1.42041160740488,0.0585817347166803,1.02021015876017,0.0574212422937182,0.95420964201427,NA,"RBFOX3"
"RBKS",62.3641052791747,0.327795040700995,0.195673835204456,1.67521140656587,0.0938927603365121,0.232993146020234,"RBKS"
"RBL1",84.7449896259924,0.267276612269655,0.150991939611914,1.77013827994144,0.0767041079908449,0.201729909047567,"RBL1"
"RBL2",602.279962526044,-0.218174406654805,0.0733619526847085,-2.97394492200153,0.00293997841448827,0.0162369504883217,"RBL2"
"RBM10",181.062324194527,-0.270176157496942,0.169976074370297,-1.58949521865269,0.111948632669642,0.263339025192202,"RBM10"
"RBM11",24.0236442320743,-0.357700699280178,0.223904262421758,-1.59756091916818,0.110140729808594,0.260626328974022,"RBM11"
"RBM12",229.179087575743,-0.017958023631063,0.0679936181356701,-0.264113370099392,0.791692561734369,0.894851227980534,"RBM12"
"RBM12B",183.717544139016,0.0278171464987337,0.14950207293683,0.18606528961299,0.85239356143093,0.92745421505691,"RBM12B"
"RBM12B-AS1",4.6809272011281,-0.270281250547732,0.409027525270979,-0.660789882951451,0.508747071802296,0.703870858474772,"RBM12B-AS1"
"RBM14",440.687336352457,-0.0393182574571365,0.0789240439656677,-0.498178444508496,0.618358274065942,0.78741236361321,"RBM14"
"RBM15",88.7639890518033,-0.401384898480135,0.118378658698163,-3.39068631875252,0.00069717847197491,0.00499975070358653,"RBM15"
"RBM15B",149.705256106749,-0.218433140046961,0.0967047818232865,-2.25876255474227,0.0238981589436855,0.0847716626580715,"RBM15B"
"RBM17",591.262600242565,-0.255412901611243,0.128829779564286,-1.98256103887683,0.0474164829748702,0.141790675212931,"RBM17"
"RBM18",271.734979881433,0.14940771504995,0.115966362796678,1.28837114010296,0.197616799914253,0.388661923427786,"RBM18"
"RBM19",414.958446383341,-0.190280754330576,0.0932883816723676,-2.03970474049865,0.0413797424882551,0.128595300934146,"RBM19"
"RBM20",32.1872288740154,0.855057568471397,0.383681716614045,2.22855958844534,0.0258432224029734,0.0902017901066988,"RBM20"
"RBM22",554.731974570132,-0.00109281100112772,0.105324489653394,-0.0103756591152161,0.991721570318844,0.995908383124687,"RBM22"
"RBM23",959.493613316768,-0.168601242117083,0.0997323556520203,-1.69053704803039,0.0909252566720548,0.227901866363625,"RBM23"
"RBM24",16.5056215012231,1.46861260375316,0.363478208610508,4.04044195487626,5.33505685568199e-05,0.000562632688324591,"RBM24"
"RBM25",1561.13453130956,-0.00804016899042517,0.0963478703651884,-0.0834493690410636,0.933494234552968,0.967421120741156,"RBM25"
"RBM26",531.178644332813,-0.150193144357297,0.107882338926965,-1.39219399441252,0.163863660888838,0.34247388943208,"RBM26"
"RBM26-AS1",42.2326768180407,-0.32797549944219,0.190422487934097,-1.72235697054698,0.0850048733777042,0.216921478714019,"RBM26-AS1"
"RBM27",425.677654577976,-0.155142012487273,0.0565270691678346,-2.74456140697194,0.00605918172280294,0.0287890007865981,"RBM27"
"RBM28",275.185562162247,0.0252082204365858,0.0974514035973497,0.258674780516669,0.795886179656246,0.897127528955803,"RBM28"
"RBM3",1880.62580679478,-0.0578971498390522,0.119769605372303,-0.483404363394862,0.628808650619951,0.794898999826147,"RBM3"
"RBM33",285.354141477756,-0.288776955149145,0.105214601869589,-2.74464713089043,0.00605759936781657,0.0287890007865981,"RBM33"
"RBM34",429.034262584982,0.0244814770668287,0.0951319713597709,0.257342265874471,0.796914567365274,0.897328432315861,"RBM34"
"RBM38",13.1420992878283,0.154833374289815,0.30780902677927,0.503017653217966,0.614951860728864,0.785004833474551,"RBM38"
"RBM39",3633.26016966051,-0.197404235480588,0.0756761060269295,-2.60854113463953,0.00909290823500162,0.039907995327325,"RBM39"
"RBM4",693.96385309771,0.048925505914292,0.0684611836915009,0.714645924539658,0.474827859623742,0.677083751012811,"RBM4"
"RBM41",329.803431769428,-0.194388973291846,0.09629087953883,-2.01876828026539,0.0435113093582639,0.133316870790383,"RBM41"
"RBM42",59.4699826128852,0.213526108609186,0.167462728634041,1.27506646016624,0.202285719511568,0.395449801803781,"RBM42"
"RBM43",119.74432568366,0.0202387831792235,0.162554067445296,0.124504932403702,0.900915495275491,0.952010655731117,"RBM43"
"RBM44",18.6216292337007,-0.868043266659883,0.278001585116173,-3.1224399900351,0.00179358666430108,0.0108487082264322,"RBM44"
"RBM45",154.99879673379,0.324391239651638,0.132168604709062,2.45437439825978,0.014112995736606,0.0563285199551853,"RBM45"
"RBM46",10.0228583254202,-0.428333189383375,0.484114654493248,-0.884776334299851,0.376277275793181,0.587889992077515,"RBM46"
"RBM47",588.933352755599,-0.452087080579663,0.123799411898163,-3.65177082546682,0.000260438251116766,0.00219459884252395,"RBM47"
"RBM48",237.456808466743,-0.137904555988969,0.132590071465078,-1.04008206998584,0.298301773065398,0.509544776533208,"RBM48"
"RBM4B",281.051571792388,0.301865828742437,0.125902231002011,2.39762096620525,0.0165019312134554,0.0638034717337029,"RBM4B"
"RBM5",1366.4100639722,-0.0441421334628407,0.0635584670659004,-0.694512242044353,0.487361026221423,0.687334362585921,"RBM5"
"RBM6",2619.89582889067,0.0907311167550866,0.184073902215793,0.49290592345199,0.622079061688765,0.790025200296797,"RBM6"
"RBM7",519.407236170975,0.0646827562191354,0.15075806911287,0.429050044218254,0.667886805916336,0.819809555759967,"RBM7"
"RBM8A",1208.79665445486,-0.0704597512138345,0.135595394240143,-0.51963233418569,0.603319857153147,0.775489108915588,"RBM8A"
"RBMS1",1128.4559309241,0.103570134188678,0.111385867745482,0.929831910322201,0.352458121588273,0.56446322823857,"RBMS1"
"RBMS2",935.656420660091,-0.468382324176041,0.153710074829425,-3.04718037965836,0.0023099904444149,0.0133728208144647,"RBMS2"
"RBMS3",2434.35233636514,-0.0983680607268273,0.138838050026093,-0.70850937987346,0.478628989357959,0.679822748059981,"RBMS3"
"RBMX",2059.04193017969,0.125997217564907,0.0976231192120275,1.29064937262713,0.196825287429532,0.387463135167937,"RBMX"
"RBMX2",163.516107357904,-0.027354182472633,0.0751128743834674,-0.364174353560003,0.715727816883788,0.850528770674552,"RBMX2"
"RBMXL1",287.135015944002,-0.225320539542479,0.104754813740172,-2.15093255858724,0.0314815232315494,0.104876381808579,"RBMXL1"
"RBMXL2",0.791946858729875,1.14391848495396,1.03539540835633,1.10481317158814,0.269240551944018,NA,"RBMXL2"
"RBMXL3",2.12351462725032,1.1894667617985,0.721472178313467,1.64866615449959,0.0992160476331992,0.242103799542268,"RBMXL3"
"RBMY1A3P",1.21101303241969,-1.42785940292542,0.813006284534645,-1.75627105237287,0.079042137593835,NA,"RBMY1A3P"
"RBMY2FP",4.86178004464561,-0.137126521633341,0.620282854444083,-0.221070952793364,0.825037187025719,0.912991601858792,"RBMY2FP"
"RBP1",175.249430524907,1.00143875260245,0.167088158616052,5.99347530607257,2.05403367597669e-09,6.44179923061627e-08,"RBP1"
"RBP2",25.4902663009115,-0.836186838867832,0.431798059865295,-1.93652291797859,0.0528036884226177,0.153585955912902,"RBP2"
"RBP3",5.108266916865,-0.16383023267698,0.592453124055914,-0.276528599520927,0.782142096441986,0.888932790748596,"RBP3"
"RBP4",97.4302835456123,0.0825695934661625,0.275066903168084,0.300180038074981,0.764039830675195,0.879839617511904,"RBP4"
"RBP5",84.5715442160499,2.11037198985467,0.291289079975429,7.2449402841764,4.32629777792652e-13,2.6656115119173e-11,"RBP5"
"RBP7",37.3156656740689,-0.563374306108276,0.222288701774721,-2.53442618365386,0.0112631654267727,0.0473092450477462,"RBP7"
"RBPJ",1364.91793035307,0.270345978779684,0.0947504134293593,2.85324326295673,0.00432754800975286,0.0220955169099079,"RBPJ"
"RBPJL",4.26024519044428,0.27972323904479,0.704639343467917,0.396973631458212,0.691386905433955,0.835015497411159,"RBPJL"
"RBPMS",464.933621126523,-0.342018536743317,0.108107123300335,-3.16370028451452,0.00155777126208676,0.0096727196772866,"RBPMS"
"RBPMS2",23.7377722112533,0.637479905639033,0.218623670487335,2.9158777922721,0.00354689400443188,0.0189055863457368,"RBPMS2"
"RBX1",971.023750783799,0.201272926771899,0.0992509429168006,2.02791954269513,0.0425684602377655,0.131223298350439,"RBX1"
"RC3H1",693.83954930073,-0.180283023985221,0.0856197958724595,-2.10562314647156,0.0352371004202984,0.113902381621754,"RC3H1"
"RC3H2",224.598237249615,-0.0309825840558829,0.0927995390111255,-0.33386571082178,0.738480895363895,0.864399699089734,"RC3H2"
"RCAN1",769.33435524886,1.86638496136331,0.262741448444818,7.10350411939399,1.21632721136541e-12,7.08427417148452e-11,"RCAN1"
"RCAN2",246.903780954459,1.37461911072594,0.166235606290356,8.26910155652793,1.34972261614866e-16,1.46420834827617e-14,"RCAN2"
"RCAN3",54.754920426498,0.0320923233008065,0.158795709175568,0.202098176754414,0.839839973197325,0.921050352783226,"RCAN3"
"RCAN3AS",4.33572990390974,0.483399675456534,0.485453213740668,0.995769853353507,0.319361981005916,0.531816657689699,"RCAN3AS"
"RCBTB1",288.715752267664,-0.231311352084232,0.0945588675046133,-2.44621533853445,0.0144364747594771,0.0573924749670331,"RCBTB1"
"RCBTB2",328.251696219334,0.514628341828881,0.159801352885886,3.220425437802,0.00128000484862162,0.00825082082289217,"RCBTB2"
"RCC1",243.28741547322,-0.275586015406938,0.170734836265588,-1.61411708023222,0.106502033234522,0.254414765848402,"RCC1"
"RCC2",342.637386009059,0.104702555923679,0.103629251115605,1.01035716071012,0.31232420442571,0.524723307982055,"RCC2"
"RCCD1",22.8683464842912,0.277397129389501,0.193387360105293,1.43441189350983,0.151454755586489,0.324882573217095,"RCCD1"
"RCE1",62.64281655064,-0.190362960005512,0.140665073457275,-1.35330651260301,0.175957729487624,0.359609687434683,"RCE1"
"RCHY1",335.484900012932,-0.166443270747351,0.106287552276779,-1.56597143486683,0.117355304653639,0.27208255871422,"RCHY1"
"RCL1",265.02846225401,-0.552777657655177,0.111751966852351,-4.94646916045349,7.55716937648793e-07,1.30931717533691e-05,"RCL1"
"RCN1",324.300195760361,0.271951006120103,0.110105361153515,2.46991611735358,0.0135144737862352,0.0543814251767824,"RCN1"
"RCN2",239.31901648255,0.144824642212109,0.122026027018206,1.18683403656584,0.235293090383587,0.437269537186529,"RCN2"
"RCN3",48.5278600259964,0.526761491466986,0.334702942105212,1.57381792987467,0.115529547675066,0.269086810811915,"RCN3"
"RCOR1",227.324763572636,-0.583498902254301,0.0788283232592059,-7.40214783378838,1.33999199531704e-13,8.94666432552792e-12,"RCOR1"
"RCOR2",2.80792799974674,-0.0622555763098073,0.564859299961207,-0.110214307021382,0.912239416036453,0.957039785934329,"RCOR2"
"RCOR3",326.661941444239,-0.182428883982362,0.109077506622005,-1.67247024278385,0.0944316309567571,0.233876038825563,"RCOR3"
"RCSD1",130.940002479797,0.00279169846527894,0.189017858782408,0.0147694957675543,0.98821607577807,0.994459060640376,"RCSD1"
"RCVRN",3.63064235621232,0.27967177624358,0.420316918795432,0.665383104361059,0.505805488672852,0.701421679978954,"RCVRN"
"RD3",3.50228955014855,-0.839165407128229,0.54518138770243,-1.53924074823013,0.123745533116606,0.28217806757776,"RD3"
"RD3L",3.59131150814316,-0.346236510531751,0.704921746046549,-0.491170136931607,0.62330611851423,0.791145962868288,"RD3L"
"RDH10",368.155920007264,-0.447022759454352,0.247779669599594,-1.8041139540493,0.071213444637601,0.191414227261286,"RDH10"
"RDH11",1045.77753120592,0.084997441500756,0.113516107669743,0.748769872801161,0.45399592112744,0.65913546060723,"RDH11"
"RDH12",6.27497355396737,-0.0644167004622263,0.328975383415501,-0.195810093124406,0.84475880983182,0.923548792032851,"RDH12"
"RDH13",89.9968811253325,-0.188700987442283,0.213992263253082,-0.881812195327416,0.377878375613635,0.589362317557259,"RDH13"
"RDH14",0.97080809903064,-0.697564562333382,0.727910561586536,-0.958310813368317,0.337906052724044,NA,"RDH14"
"RDH16",5.43103228744694,-0.294946985205722,0.39510215397851,-0.746508168167984,0.45536049922158,0.660631275445481,"RDH16"
"RDH5",19.3619338552251,0.325479402670786,0.248279806782257,1.31093787645901,0.189878752933284,0.377982200676044,"RDH5"
"RDH8",1.67755747437786,0.266932043183166,0.787503729113164,0.33895971957335,0.734640074825632,NA,"RDH8"
"RDM1",7.01418767856822,0.835124829732818,0.373566627238439,2.23554452898111,0.025381621669336,0.0888495861212673,"RDM1"
"RDX",1735.60669381,-0.292408311076755,0.143809445828103,-2.03330392793721,0.0420218265886098,0.130084368512268,"RDX"
"REC8",111.42063032738,0.355987901039464,0.158485573010154,2.24618490048085,0.0246921669930735,0.0869443777878123,"REC8"
"RECK",192.589396097883,-0.148873841265389,0.174111141655353,-0.855050629442655,0.392523119643419,0.602840896486814,"RECK"
"RECQL",334.127919991601,0.31027383818992,0.12010656263077,2.58332127232514,0.00978541532111122,0.0422316419335386,"RECQL"
"RECQL4",6.21520096980301,0.870291820139411,0.450466296499025,1.9319798770812,0.0533619896431017,0.15474007953104,"RECQL4"
"RECQL5",94.5491317720549,0.253742649949241,0.158932756762211,1.59654092157277,0.110368077026304,0.260966571073302,"RECQL5"
"REEP1",58.231900404931,0.117426159506004,0.20155055153869,0.582613932879577,0.560153223866115,0.744020260910009,"REEP1"
"REEP2",3.92316008509047,0.0118621587764107,0.394139918367804,0.0300963140844344,0.975990240335513,0.98828489540189,"REEP2"
"REEP3",925.901063504764,-0.758567328085312,0.214642788399125,-3.5340918450741,0.000409178865443934,0.00320682430250988,"REEP3"
"REEP4",45.8667848132955,-0.373209739589194,0.283643392487659,-1.31577096267255,0.188250928095317,0.375717559021193,"REEP4"
"REEP5",2318.11972313763,0.110614376009303,0.103467196983308,1.06907676282318,0.285035081380932,0.495005809523689,"REEP5"
"REEP6",8.68076108068833,-0.211263872224705,0.373464066726238,-0.565687280376479,0.571606383426056,0.752274829616077,"REEP6"
"REG1A",2.33619372868741,0.350049785781346,0.621863191005855,0.56290481707905,0.573499699874146,0.753317881065834,"REG1A"
"REG1B",0.653097233923731,0.938900265910351,1.0994499101466,0.853972752415029,0.393120086854893,NA,"REG1B"
"REG1P",0.83270359606003,-0.230690358881856,1.08832342568508,-0.211968568752107,0.832131555632378,NA,"REG1P"
"REG3A",0.740064299427242,-0.217238247061884,1.17531838122074,-0.184833531520412,0.85335960662296,NA,"REG3A"
"REG3G",1.15847659284184,-0.24148096945083,0.883600419900024,-0.273292049225319,0.78462872659,NA,"REG3G"
"REG4",1.72672072258026,-0.0280565694287045,0.725780016244031,-0.0386571258518517,0.969163756452581,NA,"REG4"
"REL",249.931187568265,-0.21913106288797,0.164995795299457,-1.32810089184553,0.184144778885553,0.370361344127905,"REL"
"RELA",202.318755337936,-0.208422029058473,0.14390205791328,-1.44836030895454,0.147516309110802,0.319293743949079,"RELA"
"RELB",47.0326109870765,0.409507565874702,0.34115917817059,1.20034163545187,0.230006685958259,0.430366967711371,"RELB"
"RELL1",1025.93590083697,0.346672147152944,0.172810372896342,2.00608413339222,0.0448472723972671,0.13629872064654,"RELL1"
"RELL2",0.778540265772642,-0.174635313447793,0.848098286299463,-0.205914003446211,0.836858086679549,NA,"RELL2"
"RELN",72.1478517693311,0.204770658722699,0.343603790046204,0.59594994192341,0.551208668278241,0.737536738290867,"RELN"
"RELT",34.2529498371677,0.165880432275194,0.238823417225994,0.694573564862042,0.487322583640309,0.687330733675519,"RELT"
"REM1",59.6013673440698,1.21293418589196,0.275564013471052,4.40164218329393,1.07434628827912e-05,0.000136154917830717,"REM1"
"REM2",7.48957918455131,-0.0983420519818799,0.384764305934957,-0.255590371728775,0.798267153767591,0.898021317949414,"REM2"
"REN",17.6448523646764,-0.312152296308874,0.312717277161278,-0.998193317435055,0.318185626258015,0.530672092249714,"REN"
"RENBP",5.87829252849383,-0.203183114330236,0.357574010211397,-0.568226740556773,0.569881016273035,0.75108742236907,"RENBP"
"REP15",26.4483575725476,-1.11246466949163,0.18741044720797,-5.93598001640284,2.92095380124216e-09,8.83472699860555e-08,"REP15"
"REPIN1",85.47125977523,0.0250876086009852,0.129479588900789,0.193757246327126,0.846365965017819,0.924578827798905,"REPIN1"
"REPS1",166.025083711756,0.0852378089540278,0.108506451519706,0.785555215936146,0.432128109985636,0.639944142557358,"REPS1"
"REPS2",147.989772622855,-1.22088084029662,0.153391143054166,-7.95926554811253,1.73063461066214e-15,1.60204929514531e-13,"REPS2"
"RER1",266.737080666897,0.160190014217107,0.132231277245132,1.21143815256465,0.225727524605911,0.42532511114551,"RER1"
"RERE",382.881603904187,-0.234980611455445,0.112287623067347,-2.0926670726168,0.0363788845650353,0.116726755866578,"RERE"
"REREP3",10.616213197549,1.04874819467726,0.326542428490876,3.21167512449782,0.00131963513104689,0.00847414489983934,"REREP3"
"RERG",413.907747126529,0.984032307596989,0.227861029508155,4.31856342315776,1.57048093387548e-05,0.000191191586117675,"RERG"
"RERGL",24.4636128592281,0.611184140605328,0.399222819661575,1.530934882739,0.125785486990603,0.285682292487133,"RERGL"
"RESP18",1.11306455692911,1.26508272998574,1.10242390172812,1.14754653632114,0.251155811485568,NA,"RESP18"
"REST",455.081763850568,0.192626221865605,0.0773588055366017,2.49003614429472,0.0127730104804923,0.0519432145219,"REST"
"RET",42.3985110695016,0.767170864593255,0.496553176279932,1.54499236182665,0.122348110917243,0.280187982497938,"RET"
"RETN",36.7846138575389,-0.222423027519455,0.391714496316725,-0.567819239805749,0.570157714190287,0.751245418367206,"RETN"
"RETSAT",499.47884221686,0.0889021092089466,0.116064572334937,0.765971109189067,0.443693492829275,0.650104127928259,"RETSAT"
"REV1",474.187680210532,-0.24663007499259,0.085556104784699,-2.88267068274358,0.00394319443847306,0.0205660021311978,"REV1"
"REV3L",955.311456279858,-0.171199895589142,0.0944964903246952,-1.81170639249023,0.0700315753715969,0.188846755878207,"REV3L"
"REXO1",10.0301025665138,-0.279195672258968,0.304295627487937,-0.917514571483731,0.358873060803332,0.57101433123918,"REXO1"
"REXO1L1",1.4252233304519,-0.559604098834378,0.737303519788338,-0.758987423517287,0.447860080062579,NA,"REXO1L1"
"REXO2",673.187448990097,0.158656211555821,0.106611503362916,1.4881716001672,0.136705644832976,0.303224165561926,"REXO2"
"REXO4",52.3495551090571,0.065449416092201,0.163350357246367,0.400668949829656,0.688663874234419,0.833499094482147,"REXO4"
"RFC1",596.886349657899,-0.429655024255159,0.0565812334294162,-7.59359593655985,3.11147627980275e-14,2.32898861224923e-12,"RFC1"
"RFC2",190.067432990602,-0.0168118511802797,0.113539168200151,-0.148070938397604,0.882286784392132,0.942419803388949,"RFC2"
"RFC3",127.75512314938,-0.0454520304903215,0.128555684064736,-0.353559088584783,0.723669338945395,0.855317525228539,"RFC3"
"RFC4",104.956447649249,0.306950122841699,0.134725467229912,2.2783377868557,0.0227064599592403,0.0816171798422365,"RFC4"
"RFC5",148.028815697927,0.00207686925546262,0.0935593813656913,0.0221984073125159,0.982289688059173,0.991480857029667,"RFC5"
"RFESD",22.2798422152086,-0.0951649118094289,0.168505842853875,-0.564757341334175,0.572238826067217,0.752435352027724,"RFESD"
"RFFL",18.2599134544116,-0.0763899261706129,0.206099042214903,-0.370646682049884,0.710900707451785,0.847699756244817,"RFFL"
"RFK",123.231100860219,0.39857025764964,0.121019750661836,3.29343148923981,0.000989724585002616,0.00667785299219018,"RFK"
"RFNG",41.3208639748427,-0.321963259592902,0.266473070088978,-1.20823938976421,0.226955194563141,0.426739744357447,"RFNG"
"RFPL1",0.633646821219029,0.253106937356266,1.10484490596068,0.229088205947047,0.818800360022369,NA,"RFPL1"
"RFPL1-AS1",5.10285440059765,-0.101134991970614,0.474127124441859,-0.213307753884932,0.831086926002588,0.916465269459894,"RFPL1-AS1"
"RFPL2",4.33112071234915,0.414359807049767,0.540129988241682,0.767148308870347,0.44299334221482,0.64962412363361,"RFPL2"
"RFPL3",2.70120532251181,1.46684940638774,0.608284414550404,2.41145321382584,0.0158890902954772,0.0619464391133131,"RFPL3"
"RFPL3S",2.74584809642486,0.0496709459119839,0.496109016834322,0.100121030310908,0.92024823944717,0.960812769808024,"RFPL3S"
"RFPL4A",1.39678368985413,0.905756254564184,0.879847730061987,1.02944660037979,0.303269860630889,NA,"RFPL4A"
"RFPL4B",1.66983127512593,-0.732336946634141,0.728702134623344,-1.0049880628011,0.314902597916182,NA,"RFPL4B"
"RFT1",183.860313198592,0.0886009153036884,0.107069466855522,0.827508699779421,0.407948793141065,0.616935412783231,"RFT1"
"RFTN1",659.479609167803,0.295570551960084,0.127985464686025,2.30940718686438,0.0209209965973014,0.0767103208567719,"RFTN1"
"RFTN2",133.215567212342,0.33485044795482,0.217004977750544,1.5430542258793,0.122817619620729,0.281006713692229,"RFTN2"
"RFWD2",163.122568034512,-0.0162485402634115,0.0832553981144287,-0.195165005890417,0.845263773505719,0.923955757439623,"RFWD2"
"RFWD3",191.597068467148,0.12248958005723,0.0830383289501493,1.47509688123378,0.140186498820416,0.308764791999634,"RFWD3"
"RFX1",20.5181298366588,-0.220196876012054,0.243651499286167,-0.903737004111084,0.366134872559227,0.578088649618853,"RFX1"
"RFX2",231.179476578035,0.520661406673361,0.271574459323977,1.91719577742852,0.0552130643180675,0.158857768537959,"RFX2"
"RFX3",120.371519284881,-0.0158670929899278,0.179125103922387,-0.0885810678820477,0.929414854570629,0.965177078001431,"RFX3"
"RFX4",8.48556589709043,-0.0926330643402033,0.445825686569671,-0.207778661326027,0.835401794794941,0.918994729425378,"RFX4"
"RFX5",419.597319633866,0.608495259774116,0.125689613215332,4.84125333993701,1.29022757074592e-06,2.09519836530792e-05,"RFX5"
"RFX6",18.7710234495267,-0.282622480253592,0.514291796971432,-0.549537211983358,0.582636834578831,0.760325373639899,"RFX6"
"RFX7",158.839474486429,0.301549889755512,0.0830949104738501,3.62898146271436,0.000284541669910851,0.00236546094526323,"RFX7"
"RFX8",11.2588356516676,0.752840530465958,0.287089253960963,2.62232222237174,0.00873328176541466,0.0386896774611686,"RFX8"
"RFXANK",255.101936602848,0.111406022376536,0.108351989305967,1.02818622057731,0.303862238920216,0.515594458707977,"RFXANK"
"RFXAP",28.9058716730255,-0.0300839201684845,0.185414650574954,-0.162252120181425,0.871107317541121,0.936918853982184,"RFXAP"
"RGAG1",3.57951295409116,0.91414387900919,0.557035084072645,1.64108851515351,0.10077904243242,0.244942670102744,"RGAG1"
"RGAG4",48.4637876656216,0.281907018739393,0.13707677577367,2.05656295275617,0.0397282849338419,0.124710329180312,"RGAG4"
"RGCC",686.15849285351,-0.388162695983797,0.225360586639382,-1.72240719538474,0.0849957811649298,0.216921478714019,"RGCC"
"RGL1",480.904648703386,0.255154665164292,0.120993675938457,2.10882645878182,0.034959563884711,0.113215339388006,"RGL1"
"RGL3",80.3964761254567,-0.208678717848226,0.223508740274442,-0.933649026843397,0.350484966721293,0.56242248188217,"RGL3"
"RGL4",44.2459772332302,0.0639232368646997,0.165674313032394,0.385836740136057,0.699617583505407,0.840775152743899,"RGL4"
"RGMA",8.39432792020454,0.0312678289667768,0.359699355428425,0.0869276758351007,0.930729000647035,0.965861311150744,"RGMA"
"RGMB",103.522510952295,-0.370065069439552,0.113627507273126,-3.25682643508166,0.00112665300742446,0.00745473927081063,"RGMB"
"RGN",175.004596718159,-0.669937014267662,0.264187651846228,-2.53583772589645,0.0112178702633752,0.0471293203215951,"RGN"
"RGP1",30.4428167061278,-0.0175572932617986,0.1495079077617,-0.117433877074804,0.906516239764834,0.955061809235416,"RGP1"
"RGPD1",2.6277107644939,0.00404503354543974,0.624144357736087,0.00648092623974363,0.994829005212668,0.997245048293675,"RGPD1"
"RGPD2",0.756938878133695,0.512128379683701,1.11917829279991,0.457593202958288,0.647244727675509,NA,"RGPD2"
"RGPD3",15.9426055442182,-0.342286338820825,0.370407059518692,-0.924081574648154,0.355443845647733,0.567679194057498,"RGPD3"
"RGPD4",18.4953847561923,-0.0806113555100905,0.334286802680716,-0.241144295448253,0.809443282742074,0.904669127086825,"RGPD4"
