Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1237"	"ZNF260"	"1010.0"	"ARCHS4 Coexpression,326;Enrichr Queries,1224;GTEx Coexpression,1481"	"GSTA4,TUBB3"
"gene_set_query"	"1238"	"ZNF525"	"1011.0"	"ARCHS4 Coexpression,644;GTEx Coexpression,1377"	"USP44"
"gene_set_query"	"1239"	"PA2G4"	"1012.0"	"ARCHS4 Coexpression,1239;GTEx Coexpression,785"	"CDCA7"
"gene_set_query"	"1240"	"TFAP2E"	"1012.0"	"ARCHS4 Coexpression,1591;Enrichr Queries,478;GTEx Coexpression,968"	"TFAP2A,NGFR,HES2"
"gene_set_query"	"1241"	"HINFP"	"1013.0"	"ARCHS4 Coexpression,1489;ReMap ChIP-seq,197;GTEx Coexpression,1352"	"NOTCH4,FHL2"
"gene_set_query"	"1242"	"ZNF705A"	"1013.0"	"ARCHS4 Coexpression,1185;Enrichr Queries,386;GTEx Coexpression,1468"	"LUM,F13A1,FOLR2"
"gene_set_query"	"1243"	"ZNF181"	"1013.0"	"ARCHS4 Coexpression,1529;Enrichr Queries,673;GTEx Coexpression,838"	"CTSK,CAP2"
"gene_set_query"	"1244"	"AEBP2"	"1016.0"	"ARCHS4 Coexpression,508;Enrichr Queries,1281;GTEx Coexpression,1260"	"USP44"
"gene_set_query"	"1245"	"ZFY"	"1017.0"	"ARCHS4 Coexpression,1139;Enrichr Queries,505;GTEx Coexpression,1407"	"LUM,LAMP3"
"gene_set_query"	"1246"	"L3MBTL3"	"1019.0"	"ARCHS4 Coexpression,501;GTEx Coexpression,1536"	"USP44"
"gene_set_query"	"1247"	"ZNF174"	"1019.0"	"ARCHS4 Coexpression,1029;Enrichr Queries,831;GTEx Coexpression,1197"	"LAMP3"
"gene_set_query"	"1248"	"ZNF335"	"1022.0"	"ARCHS4 Coexpression,1322;Enrichr Queries,958;ReMap ChIP-seq,297;GTEx Coexpression,1511"	""
"gene_set_query"	"1249"	"MBD1"	"1024.0"	"ARCHS4 Coexpression,1341;Enrichr Queries,841;GTEx Coexpression,891"	"ZBTB16"
"gene_set_query"	"1250"	"MYNN"	"1025.0"	"ARCHS4 Coexpression,1581;Enrichr Queries,1144;ReMap ChIP-seq,203;GTEx Coexpression,1170"	"CLDN5,TUBB3"
"gene_set_query"	"1251"	"ZNF705D"	"1025.0"	"ARCHS4 Coexpression,1402;Enrichr Queries,227;GTEx Coexpression,1445"	"PCDH9,USP44,PI15,RORB,HSD17B6"
"gene_set_query"	"1252"	"MSANTD1"	"1026.0"	"ARCHS4 Coexpression,1626;GTEx Coexpression,425"	"SYT16,TAGLN3"
"gene_set_query"	"1253"	"XPA"	"1026.0"	"ARCHS4 Coexpression,1061;Enrichr Queries,584;GTEx Coexpression,1433"	"ZBTB16,FHL2"
"gene_set_query"	"1254"	"GPBP1L1"	"1027.0"	"ARCHS4 Coexpression,1199;GTEx Coexpression,854"	"NALCN"
"gene_set_query"	"1255"	"ZNF654"	"1029.0"	"ARCHS4 Coexpression,496;Enrichr Queries,1333;GTEx Coexpression,1258"	"GSTA4"
"gene_set_query"	"1256"	"ZNF213"	"1029.0"	"ARCHS4 Coexpression,975;Enrichr Queries,1062;GTEx Coexpression,1051"	""
"gene_set_query"	"1257"	"ZNF689"	"1029.0"	"ARCHS4 Coexpression,846;Enrichr Queries,897;GTEx Coexpression,1345"	"USP44,SLC39A8"
"gene_set_query"	"1258"	"ZNF700"	"1029.0"	"ARCHS4 Coexpression,1576;Enrichr Queries,1080;GTEx Coexpression,432"	"PCDH9,DOK5"
"gene_set_query"	"1259"	"FOXJ3"	"1030.0"	"ARCHS4 Coexpression,1136;Enrichr Queries,878;GTEx Coexpression,1076"	"FHL2"
"gene_set_query"	"1260"	"ZNF776"	"1031.0"	"ARCHS4 Coexpression,736;Enrichr Queries,1173;GTEx Coexpression,1184"	"GALNT15"
"gene_set_query"	"1261"	"USF3"	"1032.0"	"ARCHS4 Coexpression,1439;GTEx Coexpression,624"	"CAP2"
"gene_set_query"	"1262"	"THAP7"	"1033.0"	"ARCHS4 Coexpression,1043;Enrichr Queries,1041;GTEx Coexpression,1014"	""
"gene_set_query"	"1263"	"ZNF382"	"1033.0"	"ARCHS4 Coexpression,1475;Enrichr Queries,537;GTEx Coexpression,1088"	"CDH6,GJB2"
"gene_set_query"	"1264"	"SMYD3"	"1034.0"	"ARCHS4 Coexpression,1317;GTEx Coexpression,750"	"TAGLN3"
"gene_set_query"	"1265"	"ZIM2"	"1034.0"	"ARCHS4 Coexpression,1124;Enrichr Queries,371;GTEx Coexpression,1607"	"TENM4,ZBTB16,MAPT,PLXNA4"
"gene_set_query"	"1266"	"SOHLH2"	"1035.0"	"ARCHS4 Coexpression,1260;Enrichr Queries,340;GTEx Coexpression,1506"	"TENM4,HAS2,CCDC141,BMP7"
"gene_set_query"	"1267"	"ZNF133"	"1037.0"	"ARCHS4 Coexpression,789;Enrichr Queries,814;GTEx Coexpression,1509"	"GSTA4,FHL2"
"gene_set_query"	"1268"	"ZNF529"	"1038.0"	"ARCHS4 Coexpression,1333;Enrichr Queries,1130;GTEx Coexpression,650"	"NALCN"
"gene_set_query"	"1269"	"UBP1"	"1039.0"	"ARCHS4 Coexpression,1096;Enrichr Queries,1096;GTEx Coexpression,925"	""
"gene_set_query"	"1270"	"ZNF805"	"1040.0"	"ARCHS4 Coexpression,861;Enrichr Queries,1165;GTEx Coexpression,1093"	"PLLP"
"gene_set_query"	"1271"	"ZBTB37"	"1040.0"	"ARCHS4 Coexpression,642;Enrichr Queries,1065;GTEx Coexpression,1412"	"LRRK2"
"gene_set_query"	"1272"	"DNTTIP1"	"1042.0"	"ARCHS4 Coexpression,1153;GTEx Coexpression,930"	""
"gene_set_query"	"1273"	"ZNF154"	"1042.0"	"ARCHS4 Coexpression,1415;Enrichr Queries,155;GTEx Coexpression,1557"	"MFAP4,PCDH9,ZBTB16,LRRK2,CPXM1,PLXNA4"
"gene_set_query"	"1274"	"ERF"	"1043.0"	"ARCHS4 Coexpression,1157;Enrichr Queries,1232;GTEx Coexpression,739"	"MAPT"
"gene_set_query"	"1275"	"ZNF414"	"1043.0"	"ARCHS4 Coexpression,409;Enrichr Queries,1243;GTEx Coexpression,1477"	"GPM6A,FAM107A"
"gene_set_query"	"1276"	"TFE3"	"1043.0"	"ARCHS4 Coexpression,1020;Enrichr Queries,957;GTEx Coexpression,1153"	""
"gene_set_query"	"1277"	"ZFP14"	"1044.0"	"ARCHS4 Coexpression,1451;Enrichr Queries,833;GTEx Coexpression,847"	"ZBTB16,NALCN"
"gene_set_query"	"1278"	"ZNF17"	"1045.0"	"ARCHS4 Coexpression,583;Enrichr Queries,1182;GTEx Coexpression,1369"	"GSTA4"
"gene_set_query"	"1279"	"KAT7"	"1046.0"	"ARCHS4 Coexpression,670;GTEx Coexpression,1421"	"GPM6A"
"gene_set_query"	"1280"	"ZNF397"	"1047.0"	"ARCHS4 Coexpression,677;GTEx Coexpression,1416"	"GPM6A"
"gene_set_query"	"1281"	"FAM170A"	"1049.0"	"ARCHS4 Coexpression,1512;Enrichr Queries,145;GTEx Coexpression,1491"	"CDH6,ACOXL,TENM4,IL1R2,ZBTB16,HAS2"
"gene_set_query"	"1282"	"CREB3L2"	"1051.0"	"ARCHS4 Coexpression,1256;Enrichr Queries,1344;GTEx Coexpression,552"	"MAPT"
"gene_set_query"	"1283"	"FIGLA"	"1051.0"	"ARCHS4 Coexpression,1378;Enrichr Queries,387;GTEx Coexpression,1389"	"TFAP2A,ZBTB16,HES2"
"gene_set_query"	"1284"	"ZBED9"	"1052.0"	"ARCHS4 Coexpression,905;GTEx Coexpression,1199"	"KCNMB4"
"gene_set_query"	"1285"	"ZNF696"	"1054.0"	"ARCHS4 Coexpression,908;Enrichr Queries,997;GTEx Coexpression,1257"	"TUBB3"
"gene_set_query"	"1286"	"ZSCAN29"	"1054.0"	"ARCHS4 Coexpression,1325;Enrichr Queries,985;GTEx Coexpression,852"	"USP44"
"gene_set_query"	"1287"	"ELF4"	"1054.0"	"ARCHS4 Coexpression,1143;Enrichr Queries,839;GTEx Coexpression,1181"	"FHL2"
"gene_set_query"	"1288"	"ZNF302"	"1055.0"	"ARCHS4 Coexpression,884;Enrichr Queries,1306;GTEx Coexpression,974"	"GPM6A"
"gene_set_query"	"1289"	"LIN28A"	"1055.0"	"ARCHS4 Coexpression,757;GTEx Coexpression,1353"	"USP44"
"gene_set_query"	"1290"	"ZNF783"	"1058.0"	"ARCHS4 Coexpression,1216;Enrichr Queries,775;GTEx Coexpression,1183"	"FHL2"
"gene_set_query"	"1291"	"HMBOX1"	"1058.0"	"ARCHS4 Coexpression,1438;Enrichr Queries,1211;ReMap ChIP-seq,229;GTEx Coexpression,1355"	"TRIM55"
"gene_set_query"	"1292"	"ZNF468"	"1058.0"	"ARCHS4 Coexpression,1545;Enrichr Queries,683;GTEx Coexpression,947"	"LAMP3"
"gene_set_query"	"1293"	"PREB"	"1058.0"	"ARCHS4 Coexpression,992;Enrichr Queries,1004;GTEx Coexpression,1179"	""
"gene_set_query"	"1294"	"ZNF572"	"1059.0"	"ARCHS4 Coexpression,949;Enrichr Queries,638;GTEx Coexpression,1589"	"TFAP2A,FHL2,BMP7"
"gene_set_query"	"1295"	"ZNF710"	"1059.0"	"ARCHS4 Coexpression,993;Enrichr Queries,880;GTEx Coexpression,1303"	"ZBTB16"
"gene_set_query"	"1296"	"GMEB1"	"1059.0"	"ARCHS4 Coexpression,698;Enrichr Queries,1272;GTEx Coexpression,1207"	"ACOXL"
"gene_set_query"	"1297"	"ZBTB1"	"1060.0"	"ARCHS4 Coexpression,1411;Enrichr Queries,1085;GTEx Coexpression,685"	"TRAF1"
"gene_set_query"	"1298"	"ZNF395"	"1061.0"	"ARCHS4 Coexpression,1357;Enrichr Queries,1251;GTEx Coexpression,574"	"MAPT"
"gene_set_query"	"1299"	"MTERF2"	"1063.0"	"ARCHS4 Coexpression,605;GTEx Coexpression,1520"	"GSTA4"
"gene_set_query"	"1300"	"BPTF"	"1064.0"	"ARCHS4 Coexpression,880;GTEx Coexpression,1248"	"USP44"
"gene_set_query"	"1301"	"AHCTF1"	"1064.0"	"ARCHS4 Coexpression,1481;Enrichr Queries,1115;GTEx Coexpression,596"	"USP44"
"gene_set_query"	"1302"	"DMBX1"	"1064.0"	"ARCHS4 Coexpression,1466;Enrichr Queries,264;GTEx Coexpression,1463"	"TFAP2A,TENM4,BMP7,HES2"
"gene_set_query"	"1303"	"ZNF460"	"1065.0"	"ARCHS4 Coexpression,599;Enrichr Queries,1238;GTEx Coexpression,1358"	"PLLP"
"gene_set_query"	"1304"	"ZNF717"	"1065.0"	"ARCHS4 Coexpression,1587;Enrichr Queries,388;GTEx Coexpression,1221"	"TENM4,ZBTB16,PKHD1L1"
"gene_set_query"	"1305"	"ZNF639"	"1066.0"	"ARCHS4 Coexpression,1377;Enrichr Queries,1028;ReMap ChIP-seq,288;GTEx Coexpression,1571"	""
"gene_set_query"	"1306"	"ZNF205"	"1067.0"	"ARCHS4 Coexpression,1076;Enrichr Queries,1171;GTEx Coexpression,954"	""
"gene_set_query"	"1307"	"ZNF735"	"1067.0"	"ARCHS4 Coexpression,1309;GTEx Coexpression,825"	"CXCL5"
"gene_set_query"	"1308"	"MXD3"	"1068.0"	"ARCHS4 Coexpression,1213;Enrichr Queries,874;GTEx Coexpression,1117"	"CDCA7"
"gene_set_query"	"1309"	"ZNF319"	"1068.0"	"ARCHS4 Coexpression,1329;Enrichr Queries,970;GTEx Coexpression,906"	""
"gene_set_query"	"1310"	"ZKSCAN7"	"1070.0"	"ARCHS4 Coexpression,830;GTEx Coexpression,1309"	"TAGLN3"
"gene_set_query"	"1311"	"ZNF146"	"1070.0"	"ARCHS4 Coexpression,760;Enrichr Queries,1159;GTEx Coexpression,1290"	"USP44"
"gene_set_query"	"1312"	"GTF2I"	"1071.0"	"ARCHS4 Coexpression,1071"	""
"gene_set_query"	"1313"	"HOXB8"	"1071.0"	"ARCHS4 Coexpression,1149;Enrichr Queries,571;GTEx Coexpression,1493"	"TFAP2A,NGFR"
"gene_set_query"	"1314"	"ZNF281"	"1072.0"	"ARCHS4 Coexpression,731;Enrichr Queries,1346;GTEx Coexpression,1139"	"USP44"
"gene_set_query"	"1315"	"CENPX"	"1073.0"	"GTEx Coexpression,1073"	""
"gene_set_query"	"1316"	"ZNF502"	"1073.0"	"ARCHS4 Coexpression,1156;Enrichr Queries,722;GTEx Coexpression,1342"	"FHL2"
"gene_set_query"	"1317"	"PURB"	"1077.0"	"ARCHS4 Coexpression,1021;GTEx Coexpression,1133"	""
"gene_set_query"	"1318"	"ZNF331"	"1078.0"	"ARCHS4 Coexpression,1031;Enrichr Queries,649;GTEx Coexpression,1554"	"ZBTB16"
"gene_set_query"	"1319"	"ZNF510"	"1079.0"	"ARCHS4 Coexpression,1107;Enrichr Queries,1379;GTEx Coexpression,751"	"MAPT"
"gene_set_query"	"1320"	"ZBTB8A"	"1080.0"	"ARCHS4 Coexpression,1595;GTEx Coexpression,564"	"ZBTB16"
"gene_set_query"	"1321"	"ZNF304"	"1080.0"	"ARCHS4 Coexpression,901;Enrichr Queries,1376;GTEx Coexpression,962"	"GSTA4"
"gene_set_query"	"1322"	"ZNF569"	"1080.0"	"ARCHS4 Coexpression,525;Enrichr Queries,1288;GTEx Coexpression,1428"	"GSTA4"
"gene_set_query"	"1323"	"ZNF528"	"1081.0"	"ARCHS4 Coexpression,1226;Enrichr Queries,594;GTEx Coexpression,1424"	"PCDH9,CTSK"
"gene_set_query"	"1324"	"ZNF394"	"1083.0"	"ARCHS4 Coexpression,1386;Enrichr Queries,1009;GTEx Coexpression,853"	"KCNA3"
"gene_set_query"	"1325"	"ZNF579"	"1083.0"	"ARCHS4 Coexpression,1244;Enrichr Queries,1381;GTEx Coexpression,623"	"CAP2"
"gene_set_query"	"1326"	"ZSCAN22"	"1083.0"	"ARCHS4 Coexpression,666;Enrichr Queries,1154;GTEx Coexpression,1429"	"ACOXL"
"gene_set_query"	"1327"	"ZNF326"	"1084.0"	"ARCHS4 Coexpression,1425;Enrichr Queries,982;GTEx Coexpression,846"	"PLLP"
"gene_set_query"	"1328"	"ZFP82"	"1084.0"	"ARCHS4 Coexpression,1605;Enrichr Queries,428;GTEx Coexpression,1220"	"ZBTB16,CDCA7,FHL2"
"gene_set_query"	"1329"	"ZNF28"	"1085.0"	"ARCHS4 Coexpression,551;Enrichr Queries,1121;GTEx Coexpression,1582"	"ACOXL"
"gene_set_query"	"1330"	"ZNF432"	"1085.0"	"ARCHS4 Coexpression,1507;Enrichr Queries,784;GTEx Coexpression,963"	"PCDH9"
"gene_set_query"	"1331"	"PHF20"	"1085.0"	"ARCHS4 Coexpression,1547;Enrichr Queries,1005;GTEx Coexpression,703"	"CAP2"
"gene_set_query"	"1332"	"SOX30"	"1085.0"	"ARCHS4 Coexpression,1148;Enrichr Queries,657;GTEx Coexpression,1451"	"ZBTB16"
"gene_set_query"	"1333"	"CBLL2"	"1086.0"	"ARCHS4 Coexpression,1186;Enrichr Queries,473;GTEx Coexpression,1599"	"EGFL6,ZBTB16,ANO4"
"gene_set_query"	"1334"	"NFX1"	"1087.0"	"ARCHS4 Coexpression,1306;Enrichr Queries,996;GTEx Coexpression,960"	""
"gene_set_query"	"1335"	"JAZF1"	"1088.0"	"ARCHS4 Coexpression,363;Enrichr Queries,1312;GTEx Coexpression,1588"	"KEL,LRRK2"
"gene_set_query"	"1336"	"ZKSCAN4"	"1089.0"	"ARCHS4 Coexpression,782;Enrichr Queries,1180;GTEx Coexpression,1304"	"CDCA7"
"gene_set_query"	"1337"	"BAZ2A"	"1089.0"	"ARCHS4 Coexpression,985;Enrichr Queries,975;GTEx Coexpression,1308"	""
"gene_set_query"	"1338"	"ZNF430"	"1092.0"	"ARCHS4 Coexpression,1384;Enrichr Queries,1385;GTEx Coexpression,506"	"ALDH3B2,HES2"
"gene_set_query"	"1339"	"ZNF581"	"1092.0"	"ARCHS4 Coexpression,973;Enrichr Queries,1402;GTEx Coexpression,900"	""
"gene_set_query"	"1340"	"ZNF286B"	"1092.0"	"ARCHS4 Coexpression,1281;GTEx Coexpression,903"	""
"gene_set_query"	"1341"	"ZNF12"	"1092.0"	"ARCHS4 Coexpression,671;Enrichr Queries,1278;GTEx Coexpression,1328"	"GRIA3"
"gene_set_query"	"1342"	"ZBTB44"	"1093.0"	"ARCHS4 Coexpression,719;Enrichr Queries,1129;GTEx Coexpression,1430"	"USP44"
"gene_set_query"	"1343"	"BORCS8MEF2B"	"1094.0"	"ARCHS4 Coexpression,1094"	""
"gene_set_query"	"1344"	"ZNF670"	"1094.0"	"ARCHS4 Coexpression,1501;Enrichr Queries,687"	"CDCA7"
"gene_set_query"	"1345"	"ZNF564"	"1097.0"	"ARCHS4 Coexpression,1163;Enrichr Queries,865;GTEx Coexpression,1264"	"ZBTB16"
"gene_set_query"	"1346"	"ZNF20"	"1098.0"	"ARCHS4 Coexpression,1004;Enrichr Queries,902;GTEx Coexpression,1388"	"FHL2"
"gene_set_query"	"1347"	"L3MBTL1"	"1101.0"	"ARCHS4 Coexpression,1417;GTEx Coexpression,784"	"MAPT"
"gene_set_query"	"1348"	"IKZF5"	"1101.0"	"ARCHS4 Coexpression,1258;Enrichr Queries,1095;GTEx Coexpression,949"	""
"gene_set_query"	"1349"	"ZNF329"	"1101.0"	"ARCHS4 Coexpression,1604;Enrichr Queries,608;GTEx Coexpression,1091"	"LAMP3,FHL2"
"gene_set_query"	"1350"	"SMAD5"	"1102.0"	"ARCHS4 Coexpression,1585;Enrichr Queries,1319;ReMap ChIP-seq,173;GTEx Coexpression,1329"	"CLDN5,IL11,TRAF1"
"gene_set_query"	"1351"	"NFYC"	"1102.0"	"ARCHS4 Coexpression,1030;Enrichr Queries,1076;GTEx Coexpression,1200"	""
"gene_set_query"	"1352"	"ZNF724"	"1102.0"	"ARCHS4 Coexpression,1135;GTEx Coexpression,1069"	""
"gene_set_query"	"1353"	"ZNF790"	"1103.0"	"ARCHS4 Coexpression,1219;Enrichr Queries,1140;GTEx Coexpression,950"	""
"gene_set_query"	"1354"	"ZNF705E"	"1105.0"	"ARCHS4 Coexpression,1175;GTEx Coexpression,1034"	""
"gene_set_query"	"1355"	"MBNL2"	"1105.0"	"ARCHS4 Coexpression,1089;Enrichr Queries,731;GTEx Coexpression,1494"	"FHL2"
"gene_set_query"	"1356"	"SEBOX"	"1105.0"	"ARCHS4 Coexpression,1314;Enrichr Queries,896"	"TAGLN3"
"gene_set_query"	"1357"	"ZNF140"	"1105.0"	"ARCHS4 Coexpression,542;Enrichr Queries,1198;GTEx Coexpression,1575"	"GSTA4"
"gene_set_query"	"1358"	"KDM2A"	"1107.0"	"ARCHS4 Coexpression,1326;GTEx Coexpression,888"	""
"gene_set_query"	"1359"	"DMTF1"	"1109.0"	"ARCHS4 Coexpression,991;Enrichr Queries,780;GTEx Coexpression,1556"	"FHL2"
"gene_set_query"	"1360"	"CAMTA2"	"1109.0"	"ARCHS4 Coexpression,1566;Enrichr Queries,993;GTEx Coexpression,769"	"MAPT"
"gene_set_query"	"1361"	"LCOR"	"1110.0"	"ARCHS4 Coexpression,1607;Enrichr Queries,1073;GTEx Coexpression,649"	"PRR15L"
"gene_set_query"	"1362"	"ZNF563"	"1110.0"	"ARCHS4 Coexpression,1155;Enrichr Queries,574;GTEx Coexpression,1600"	"LAMP3,ZBTB16"
"gene_set_query"	"1363"	"ZNF45"	"1110.0"	"ARCHS4 Coexpression,974;Enrichr Queries,1282;GTEx Coexpression,1075"	""
"gene_set_query"	"1364"	"ZNF585B"	"1111.0"	"ARCHS4 Coexpression,1183;Enrichr Queries,824;GTEx Coexpression,1326"	"LAMP3"
"gene_set_query"	"1365"	"ZNF546"	"1112.0"	"ARCHS4 Coexpression,1405;Enrichr Queries,641;GTEx Coexpression,1289"	"PCDH9,GSTA4"
"gene_set_query"	"1366"	"TGIF2LX"	"1113.0"	"ARCHS4 Coexpression,891;Enrichr Queries,852;GTEx Coexpression,1595"	"TFAP2A,IL1R2"
"gene_set_query"	"1367"	"ZNF800"	"1113.0"	"ARCHS4 Coexpression,1536;Enrichr Queries,1114;GTEx Coexpression,689"	"NALCN"
"gene_set_query"	"1368"	"ZNF446"	"1114.0"	"ARCHS4 Coexpression,842;Enrichr Queries,1179;GTEx Coexpression,1320"	"TFAP2A"
"gene_set_query"	"1369"	"ZNF182"	"1114.0"	"ARCHS4 Coexpression,728;Enrichr Queries,1033;GTEx Coexpression,1581"	"LRRK2"
"gene_set_query"	"1370"	"ZNF33B"	"1114.0"	"ARCHS4 Coexpression,1262;Enrichr Queries,1314;GTEx Coexpression,766"	"PRR15L"
"gene_set_query"	"1371"	"ZNF850"	"1117.0"	"ARCHS4 Coexpression,1287;GTEx Coexpression,946"	""
"gene_set_query"	"1372"	"ZNF451"	"1117.0"	"ARCHS4 Coexpression,1515;Enrichr Queries,1199;GTEx Coexpression,638"	"USP44"
"gene_set_query"	"1373"	"ZNF155"	"1118.0"	"ARCHS4 Coexpression,1574;Enrichr Queries,663;GTEx Coexpression,1116"	"GSTA4"
"gene_set_query"	"1374"	"ZNF548"	"1118.0"	"ARCHS4 Coexpression,1422;Enrichr Queries,1241;GTEx Coexpression,691"	"GRIA3"
"gene_set_query"	"1375"	"ZNF485"	"1119.0"	"ARCHS4 Coexpression,1503;Enrichr Queries,529;GTEx Coexpression,1324"	"CDCA7,FHL2"
"gene_set_query"	"1376"	"ZNF347"	"1119.0"	"ARCHS4 Coexpression,1468;Enrichr Queries,990;GTEx Coexpression,899"	""
"gene_set_query"	"1377"	"ATMIN"	"1120.0"	"ARCHS4 Coexpression,1436;Enrichr Queries,1214;GTEx Coexpression,710"	"SYT16"
"gene_set_query"	"1378"	"HOXD8"	"1121.0"	"ARCHS4 Coexpression,1561;Enrichr Queries,279;GTEx Coexpression,1523"	"TFAP2A,LUM,HAS2,FBLN2"
"gene_set_query"	"1379"	"ZBTB40"	"1121.0"	"ARCHS4 Coexpression,1093;Enrichr Queries,1191;GTEx Coexpression,1079"	""
"gene_set_query"	"1380"	"ZNF765"	"1121.0"	"ARCHS4 Coexpression,1294;Enrichr Queries,914;GTEx Coexpression,1155"	"GALNT15"
"gene_set_query"	"1381"	"ZSCAN31"	"1123.0"	"ARCHS4 Coexpression,1450;GTEx Coexpression,796"	"USP44"
"gene_set_query"	"1382"	"HIC2"	"1124.0"	"ARCHS4 Coexpression,914;Enrichr Queries,1246;GTEx Coexpression,1211"	"KEL"
"gene_set_query"	"1383"	"SLC2A4RG"	"1124.0"	"ARCHS4 Coexpression,1321;Enrichr Queries,1395;GTEx Coexpression,656"	"ADRA1A"
"gene_set_query"	"1384"	"EVX2"	"1124.0"	"ARCHS4 Coexpression,1305;Enrichr Queries,495;GTEx Coexpression,1573"	"TFAP2A,BMP7"
"gene_set_query"	"1385"	"ZNF699"	"1125.0"	"ARCHS4 Coexpression,1106;Enrichr Queries,725;GTEx Coexpression,1543"	"PCDH9"
"gene_set_query"	"1386"	"ZNF18"	"1125.0"	"ARCHS4 Coexpression,1315;Enrichr Queries,842;GTEx Coexpression,1218"	"ZBTB16"
"gene_set_query"	"1387"	"ZNF236"	"1125.0"	"ARCHS4 Coexpression,1016;Enrichr Queries,1098;GTEx Coexpression,1261"	""
"gene_set_query"	"1388"	"NAIF1"	"1126.0"	"ARCHS4 Coexpression,1235;GTEx Coexpression,1016"	""
"gene_set_query"	"1389"	"ZNF230"	"1126.0"	"ARCHS4 Coexpression,1144;Enrichr Queries,1122;GTEx Coexpression,1111"	""
"gene_set_query"	"1390"	"ZNF875"	"1126.0"	"ARCHS4 Coexpression,1178;Enrichr Queries,935;GTEx Coexpression,1265"	"MAPT"
"gene_set_query"	"1391"	"ZNF574"	"1128.0"	"ARCHS4 Coexpression,862;Enrichr Queries,1328;GTEx Coexpression,1195"	"CCR7"
"gene_set_query"	"1392"	"ZNF410"	"1130.0"	"ARCHS4 Coexpression,1597;Enrichr Queries,1213;GTEx Coexpression,580"	"MAPT"
"gene_set_query"	"1393"	"ZNF628"	"1130.0"	"ARCHS4 Coexpression,1177;Enrichr Queries,955;GTEx Coexpression,1259"	""
"gene_set_query"	"1394"	"ZNF586"	"1131.0"	"ARCHS4 Coexpression,1580;Enrichr Queries,632;GTEx Coexpression,1180"	"TFAP2A,FHL2"
"gene_set_query"	"1395"	"CIC"	"1131.0"	"ARCHS4 Coexpression,1590;Enrichr Queries,988;GTEx Coexpression,815"	"USP44"
"gene_set_query"	"1396"	"ZNF282"	"1131.0"	"ARCHS4 Coexpression,1068;Enrichr Queries,1090;GTEx Coexpression,1235"	""
"gene_set_query"	"1397"	"ZNF479"	"1132.0"	"ARCHS4 Coexpression,1538;Enrichr Queries,297;GTEx Coexpression,1560"	"TENM4,ZNF385B,KCNN2,PLXNA4"
"gene_set_query"	"1398"	"ZNF234"	"1133.0"	"ARCHS4 Coexpression,1320;Enrichr Queries,872;GTEx Coexpression,1206"	"LAMP3"
"gene_set_query"	"1399"	"ZNF496"	"1133.0"	"ARCHS4 Coexpression,1217;Enrichr Queries,866;GTEx Coexpression,1316"	"CDCA7"
"gene_set_query"	"1400"	"TFCP2"	"1134.0"	"ARCHS4 Coexpression,912;Enrichr Queries,1150;GTEx Coexpression,1341"	"USP44"
"gene_set_query"	"1401"	"TCFL5"	"1135.0"	"ARCHS4 Coexpression,1625;Enrichr Queries,563;GTEx Coexpression,1216"	"TUBB3,FHL2"
"gene_set_query"	"1402"	"TPRX1"	"1135.0"	"ARCHS4 Coexpression,1393;Enrichr Queries,770;GTEx Coexpression,1241"	"PKHD1L1"
"gene_set_query"	"1403"	"ZNF426"	"1135.0"	"ARCHS4 Coexpression,1273;Enrichr Queries,1275;GTEx Coexpression,856"	"GJB2"
"gene_set_query"	"1404"	"SOX12"	"1136.0"	"ARCHS4 Coexpression,955;Enrichr Queries,886;GTEx Coexpression,1567"	"TUBB3"
"gene_set_query"	"1405"	"PRDM9"	"1139.0"	"ARCHS4 Coexpression,1427;Enrichr Queries,634;GTEx Coexpression,1356"	"TENM4,EYA2"
"gene_set_query"	"1406"	"ZNF527"	"1139.0"	"ARCHS4 Coexpression,1556;Enrichr Queries,721;GTEx Coexpression,1140"	"LAMP3"
"gene_set_query"	"1407"	"DNMT1"	"1139.0"	"ARCHS4 Coexpression,1088;GTEx Coexpression,1190"	""
"gene_set_query"	"1408"	"ZNF547"	"1140.0"	"ARCHS4 Coexpression,1388;Enrichr Queries,925;GTEx Coexpression,1106"	"FHL2"
"gene_set_query"	"1409"	"ZNF83"	"1140.0"	"ARCHS4 Coexpression,1513;Enrichr Queries,1357;ReMap ChIP-seq,289;GTEx Coexpression,1400"	""
"gene_set_query"	"1410"	"ZFP69"	"1141.0"	"ARCHS4 Coexpression,812;GTEx Coexpression,1469"	"CCR7"
"gene_set_query"	"1411"	"ZNF70"	"1142.0"	"ARCHS4 Coexpression,1586;Enrichr Queries,898;GTEx Coexpression,943"	"PCDH9"
"gene_set_query"	"1412"	"ZNF778"	"1143.0"	"ARCHS4 Coexpression,1524;Enrichr Queries,1019;GTEx Coexpression,885"	""
"gene_set_query"	"1413"	"GATAD2A"	"1143.0"	"ARCHS4 Coexpression,952;Enrichr Queries,1056;GTEx Coexpression,1422"	""
"gene_set_query"	"1414"	"ZNF799"	"1144.0"	"ARCHS4 Coexpression,1525;Enrichr Queries,1303;GTEx Coexpression,604"	"IL1R2"
"gene_set_query"	"1415"	"ZSCAN20"	"1144.0"	"ARCHS4 Coexpression,1057;Enrichr Queries,1003;GTEx Coexpression,1373"	""
