"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"BMP6",52.1051598503004,1.12010231558725,0.318950451079372,3.511838004294,0.000445019169099717,0.00343710492474356,"BMP6"
"HBA2",304.685228163411,2.35410644695279,0.670731954646615,3.5097574085211,0.000448515695377109,0.00345853430777311,"HBA2"
"LINC00487",3.93790590012904,-1.56492027090498,0.446877136614664,-3.50190274391771,0.00046194821039445,0.00354783631566271,"LINC00487"
"GRIA3",27.2948190234158,1.02990230748732,0.294241425909346,3.5001947951565,0.000464918285221829,0.00356493164522636,"GRIA3"
"TLR10",28.639608194903,1.17411600403437,0.335528143855265,3.49930706421111,0.00046646905189958,0.00357396240403828,"TLR10"
"FBXO40",11.3767155449491,-1.36495251397309,0.390180189927034,-3.49826195488896,0.000468300925759728,0.00358369901733542,"FBXO40"
"ACY3",8.38959004491744,1.56119041337763,0.446476422126282,3.49669173109451,0.000471065844096952,0.0035991083351618,"ACY3"
"TLR8-AS1",3.19212596614058,-2.52834697024587,0.726543130905575,-3.47996817077397,0.000501473355667318,0.00379062423719808,"TLR8-AS1"
"CYP1A2",12.8788452924862,-1.47408922099511,0.424029729230336,-3.47638177085071,0.00050822825590446,0.00383261308132281,"CYP1A2"
"CBLN3",10.8398876366497,1.20666255040056,0.347370584611247,3.47370388817168,0.000513327194193403,0.00386194569891402,"CBLN3"
"PVRIG",14.9548971632167,1.46499629555118,0.422328906586059,3.46885158156385,0.000522688121823614,0.00391393114122082,"PVRIG"
"GGACT",12.7857832184257,1.09788983097816,0.316911984762915,3.46433673626923,0.000531540681744386,0.00396781556041524,"GGACT"
"GBA3",6.76047735949339,-1.65693066827679,0.479689654855622,-3.45417219551149,0.000551984809145432,0.0040933176907294,"GBA3"
"LOC727982",6.75875323579319,-2.53747003056486,0.735490453126886,-3.45003802534347,0.000560507596805786,0.00414689056756466,"LOC727982"
"DPYS",16.9413365203993,1.46762111957251,0.426205335305344,3.44346022445042,0.000574321067518451,0.00424581029930114,"DPYS"
"MIR29A",10.1148196083583,-1.22353687549438,0.355609024711883,-3.4406800459738,0.000580254240472062,0.00428141384517738,"MIR29A"
"TEF",135.63907601569,-1.06420568781805,0.310143274439928,-3.43133569393001,0.000600616848943744,0.00440958622967817,"TEF"
"KCNJ11",6.48101847460839,-1.24640464452187,0.363621484694575,-3.42775302611394,0.000608598858038948,0.00445794010617061,"KCNJ11"
"LURAP1",6.83629670835726,1.14825504510224,0.335385499489054,3.42368721024482,0.000617776832978174,0.00451653554884692,"LURAP1"
"SNX22",89.3358500774626,-1.25502096464752,0.36656870463258,-3.42369915594802,0.000617749679692201,0.00451653554884692,"SNX22"
"KRT75",4.03972507110472,2.95392612769033,0.863301295005515,3.42166303326518,0.000622393977518522,0.00454855583417617,"KRT75"
"GYG2",23.2150461720107,1.06895898437939,0.312602496900796,3.41954717245468,0.000627254558721308,0.00457535281850693,"GYG2"
"CCL7",11.8105485315997,2.1636700975904,0.632835910794083,3.41900650814115,0.000628502231845587,0.00458096605805445,"CCL7"
"MIR708",2.07172941256744,2.76270918591402,0.810616896947501,3.408156425455,0.000654033902389148,0.00474180765704913,"MIR708"
"CLEC10A",106.794732932313,1.05947762279222,0.311033129927945,3.40631759400569,0.000658455334668881,0.00476611320580748,"CLEC10A"
"HS3ST3A1",6.80345039698615,1.3949567817076,0.409531792677277,3.4062234157407,0.000658682530872317,0.00476611320580748,"HS3ST3A1"
"PGLYRP1",5.1475148533938,-1.57271495422587,0.461716854834946,-3.40623249456223,0.000658660625895083,0.00476611320580748,"PGLYRP1"
"GPER",23.1429849617369,-1.05480369621636,0.310192519954575,-3.40048076069284,0.000672674694122725,0.00485125799351888,"GPER"
"NOV",83.316978196773,1.38532243815377,0.407423504165655,3.40020255088303,0.000673359529040275,0.00485254430066557,"NOV"
"EFNB3",13.9307323437893,1.59330779558445,0.469678081080035,3.39234011500089,0.000692983622006569,0.00497898468874761,"EFNB3"
"LOC100128239",4.32052520452922,1.99496541981644,0.588607104019744,3.38929891636088,0.000700715804821773,0.00501573263055466,"LOC100128239"
"FAM150A",12.4441430852162,1.33073606265625,0.393065133950071,3.38553574895626,0.00071039455725188,0.00507932108435094,"FAM150A"
"IGFN1",18.6574132046052,1.35661760480915,0.400855004286753,3.38431001310063,0.00071357383639924,0.0050944492746208,"IGFN1"
"ALDH3B2",8.61816910902152,1.79838330318574,0.531530811817075,3.38340367708476,0.000715933161365151,0.00510748743040917,"ALDH3B2"
"GRASP",65.9320440211133,-1.06600737096559,0.315235374277701,-3.38162356749502,0.000720588157275293,0.00513878312977639,"GRASP"
"CAMKV",2.07152481650597,3.12979768618239,0.926302936605471,3.37880574755797,0.000728014290709644,0.00518402446621263,"CAMKV"
"DACH2",15.4143001232523,1.34667970345227,0.398904580183733,3.37594444975286,0.000735627703234279,0.00522677981486214,"DACH2"
"LINC00469",12.0229340884636,1.49917146573594,0.44451876546624,3.372571828691,0.000744696594898484,0.00528122729513129,"LINC00469"
"PI3",14.4795615246504,-1.22271035974694,0.362642074064761,-3.37167264140617,0.000747131958701664,0.00529653814008187,"PI3"
"R3HDML",12.261987216683,1.33108160532691,0.395073661994942,3.36919854035715,0.000753871053749357,0.00533838770581862,"R3HDML"
"PPP1R17",19.9831696104213,2.2531409336713,0.668918243797797,3.36833530040839,0.000756235647849699,0.00535117706207383,"PPP1R17"
"PRF1",179.583567946535,1.15474751247612,0.342983534614809,3.36677244221932,0.000760534172064639,0.00537563843788367,"PRF1"
"PLEK",851.048999113228,1.01539230533182,0.301818187879107,3.36425154649242,0.000767515544030589,0.00542298409097129,"PLEK"
"MST1L",52.2431391199039,-1.06851740009543,0.3178225698362,-3.36199345643112,0.000773819573248317,0.00546349692799715,"MST1L"
"GJB2",10.8627326675898,1.64799992856984,0.491455828243622,3.35330223767923,0.000798534562361752,0.0055987995916487,"GJB2"
"GSDMA",26.8955380336571,1.18313810780069,0.353193144294569,3.34983316327886,0.000808602479500221,0.00565078071195596,"GSDMA"
"LOC100129931",3.46367454244578,-1.42888385520136,0.426813014862184,-3.34779822883972,0.000814562929654171,0.00568828529811706,"LOC100129931"
"ARHGAP40",16.0700281632602,1.26803014628371,0.379922634824467,3.33760094833403,0.000845050186952274,0.0058797913712162,"ARHGAP40"
"KIR2DL3",6.56670649020388,1.49253684576704,0.447432178296657,3.33578342856122,0.00085059399008003,0.0059074869234631,"KIR2DL3"
"SV2B",16.6429663422952,1.38001756024376,0.414065342573732,3.33284971803217,0.000859613608804381,0.00594868760271201,"SV2B"
"DLK1",3.51968841253467,3.210485314423,0.963350270718274,3.33262512297761,0.000860307762648781,0.0059513420028433,"DLK1"
"CDX1",2.77974603882748,2.44290756597011,0.733319685174251,3.3312995891957,0.000864415175391493,0.0059775978314153,"CDX1"
"HIST1H3D",11.942785572487,-1.04347791730302,0.313449430248367,-3.3290151986437,0.000871536482263548,0.00602249623986084,"HIST1H3D"
"PPAPDC1A",4.11722801369281,1.83241373909491,0.550589113495016,3.32809656817069,0.000874415504720725,0.0060380360005256,"PPAPDC1A"
"CPB2",333.602230043989,-1.10140134096347,0.331279232441007,-3.32469177994611,0.000885163319199003,0.00610785002610417,"CPB2"
"GPR3",6.5594947226351,-1.34361311401791,0.40537994310171,-3.3144538521996,0.000918223351656303,0.00629516846670414,"GPR3"
"TIMD4",6.7411905501132,1.51583278578595,0.457675073698617,3.3120282770395,0.000926221834441221,0.006336402281886,"TIMD4"
"HLA-A",2016.83212575309,1.53169370282755,0.462546601375765,3.31143650882266,0.000928182998303321,0.00634755268147332,"HLA-A"
"PPP1R14D",6.18213028597628,1.54307096464932,0.466036841701836,3.31104931321407,0.000929468274861541,0.00635180851743825,"PPP1R14D"
"LINC00162",5.44956221933948,-1.77695878699145,0.536859854039628,-3.30991183941327,0.000933253606414043,0.00637086056505375,"LINC00162"
"KCNMB2",19.6851483233962,1.17725697711979,0.356051558400984,3.30642276193597,0.000944953981427967,0.00643842001241414,"KCNMB2"
"LOC729683",4.96278385183327,1.34952226525916,0.40815952651363,3.3063598362786,0.000945166240210884,0.00643842001241414,"LOC729683"
"XIRP1",12.562247954448,1.95837864413524,0.593416665975913,3.30017466043788,0.000966246728859135,0.00654942335281172,"XIRP1"
"TMEM158",9.72749020426017,1.51121430043873,0.457972892495572,3.29978984608427,0.000967572545088644,0.00655609091548395,"TMEM158"
"GAMT",19.9368283711894,1.00478880260736,0.304791327606382,3.29664498822283,0.000978470962920683,0.0066205722427564,"GAMT"
"SCGB3A1",1439.03923874628,1.96942502420291,0.597701315991377,3.29499864148086,0.000984221556380804,0.00665243508408076,"SCGB3A1"
"FAM111B",27.007213970716,1.14225846520485,0.346906001710859,3.2927030941278,0.000992292017595385,0.00669046433538451,"FAM111B"
"TMEM155",3.96671069783751,1.89825064372309,0.57797238602415,3.28432757277746,0.00102226029461982,0.00686594874360495,"TMEM155"
"CXCR6",128.806504916363,1.21767772369181,0.371085891896858,3.28139050899371,0.00103296620615339,0.00692329431350518,"CXCR6"
"GPR19",9.38836992507863,1.14602344120051,0.349283226004356,3.28107208098857,0.00103413312369099,0.00692869192872964,"GPR19"
"TNR",16.2715299465065,1.10539232779576,0.3370236349442,3.2798659001431,0.00103856438897701,0.00695351880558262,"TNR"
"GUCY2D",17.2944218278866,-1.01854888230429,0.310904577548212,-3.27608197452913,0.00105258004743887,0.00703016342594063,"GUCY2D"
"SERPINB2",32.4866500978517,-1.82747787852414,0.558322097103138,-3.27316057882365,0.00106352038458785,0.00709087599494519,"SERPINB2"
"CLCA4",9.26739479682768,1.5095438439191,0.46151086429424,3.27087390722113,0.00107215703594502,0.00714416900959193,"CLCA4"
"AGT",62.2723333018868,1.18438958292204,0.362511166711194,3.26718096346427,0.00108624221551426,0.00721931517073819,"AGT"
"MIRLET7I",5.46591794291699,1.38470550753072,0.423840066008558,3.26704721564185,0.0010867555372435,0.00721931517073819,"MIRLET7I"
"CA2",1128.82856024035,-1.10138416607308,0.337659383731085,-3.2618201037476,0.00110699370403819,0.0073398662134186,"CA2"
"SCARNA21",9.3237706827059,1.19475540989665,0.36635521847115,3.26119391688354,0.00110944139140557,0.00735355100038517,"SCARNA21"
"C2CD4A",6.48175167166899,1.34823354060889,0.414141577108244,3.2554894633448,0.00113197096600946,0.0074821758022329,"C2CD4A"
"PLD5",10.615305753062,1.45823095301584,0.448770684799073,3.24938994994455,0.00115652818219148,0.00761821692236271,"PLD5"
"LANCL3",7.51062462846612,-1.10790492508521,0.341215610597567,-3.24693504832603,0.00116655008722473,0.00767631619896986,"LANCL3"
"FANK1",82.1711622633426,1.04743479315302,0.322993192228325,3.24290052656153,0.00118319512996377,0.00777516635129142,"FANK1"
"PTPRQ",65.4962274948411,-1.16105979086325,0.358271640670568,-3.24072479945699,0.00119226224413522,0.0078266971983964,"PTPRQ"
"MMP13",38.4201721561896,2.06127204188404,0.636255904693977,3.23969023576365,0.00119659616115624,0.00784441946015467,"MMP13"
"IRX3",62.638861290254,-1.08717054937209,0.335664197713662,-3.23886359277287,0.00120006952789008,0.00785910194580644,"IRX3"
"FBXL22",9.48693790047937,1.1991705961415,0.370368157747282,3.23777995234608,0.00120463684778935,0.00788093249482398,"FBXL22"
"CLDN18",4184.64411831904,-1.09633792855373,0.338879410424625,-3.23518601257005,0.00121563506737406,0.00793392341996654,"CLDN18"
"ACTC1",13.6884722917043,1.57236901738321,0.48632448434943,3.23316852838822,0.00122425317478681,0.00797505824759034,"ACTC1"
"ACAN",23.8027930456433,1.21165729745453,0.375072380994651,3.23046259562314,0.00123590074481732,0.00803608078459094,"ACAN"
"TINCR",20.4061205698937,-1.00385789931384,0.31103053918407,-3.22752197243162,0.00124867450736603,0.00810255784789207,"TINCR"
"GSDMC",31.8741762907052,1.07527134250988,0.333591892692876,3.22331377369484,0.00126716663927639,0.00820001884028236,"GSDMC"
"LIPG",112.127916804895,1.3050081431664,0.404895405689685,3.22307471220497,0.00126822470124634,0.00820172856067578,"LIPG"
"CYP2A6",14.7199197858338,-1.44158918970699,0.447331790116568,-3.2226397085066,0.00127015207621115,0.00820865230501115,"CYP2A6"
"DES",241.815956925962,1.23740032244365,0.385081376537606,3.21334761387196,0.00131197397016239,0.00843908869293447,"DES"
"OR8G5",3.14932998387889,2.13436437183607,0.664440435895409,3.21227345075676,0.00131688965203589,0.00846126368636258,"OR8G5"
"REREP3",10.616213197549,1.04874819467726,0.326542428490876,3.21167512449782,0.00131963513104689,0.00847414489983934,"REREP3"
"DAPL1",5.65598246554565,1.86481089465962,0.581129959900025,3.20893952013838,0.00133225512856019,0.00853801764999007,"DAPL1"
"KCNA2",4.43604629099626,1.56360510568401,0.487763994958568,3.20565913401792,0.0013475351278711,0.00861864757018226,"KCNA2"
"SLC5A2",11.2989163827022,-1.08233957552501,0.338007356823151,-3.20211839676409,0.00136420915296189,0.00870495364270919,"SLC5A2"
"HIC1",10.4196271820172,1.03844386306963,0.324402481029589,3.20109716724058,0.00136905356289931,0.0087271471630993,"HIC1"
"HIST1H3H",17.5648711000413,-1.07353155005529,0.335581071067139,-3.19902295633506,0.00137894188206366,0.00876975915834847,"HIST1H3H"
"HMOX1",895.584932934198,-1.05250002386779,0.329243814309171,-3.19671920359742,0.00139000166824088,0.00882812017534458,"HMOX1"
"KCND3",8.17111349957728,1.09364816087298,0.342160065543425,3.19630567972926,0.00139199553939619,0.00883225779003637,"KCND3"
"TNFRSF17",33.6999784034884,1.52761473683297,0.47812598018755,3.19500466432245,0.00139828580709061,0.00886336507954692,"TNFRSF17"
"MYL2",2.22048211250364,2.45300790927967,0.769943634175512,3.18595777716437,0.0014427565165247,0.00909411196369942,"MYL2"
"LOC349160",2.78716487868617,-1.45602374684198,0.457359797594378,-3.18354117371132,0.00145485420697946,0.00915831679176753,"LOC349160"
"STON1-GTF2A1L",6.20186508167461,-1.04462231635429,0.328247010792704,-3.18242750735662,0.00146046071089192,0.0091815446660469,"STON1-GTF2A1L"
"SFRP4",666.710268161258,1.79150549961281,0.563276582633622,3.18050768458465,0.00147017239949396,0.00922861792052388,"SFRP4"
"MIR503",2.80331078426442,3.21576600977753,1.01190596973595,3.17792967524115,0.00148330723986164,0.00929164214783549,"MIR503"
"CCL1",2.67887454988624,3.17089817057584,0.997830981585296,3.17779085746376,0.0014840175687718,0.00929305380810627,"CCL1"
"CNR2",8.38182571782484,1.49423692676065,0.470753887237571,3.17413614049791,0.00150283183761001,0.00939858474943963,"CNR2"
"OSR2",68.7734809089854,1.33428597443037,0.420614083084296,3.1722332372855,0.00151271463379344,0.00944805665343871,"OSR2"
"ACE",186.875063593383,1.06929982948282,0.337105138753047,3.17200690988621,0.00151389404862081,0.00945234205267901,"ACE"
"PADI4",30.6513062895666,-1.05572286456421,0.333176143098985,-3.16866284225687,0.00153141932931424,0.0095400055878802,"PADI4"
"RXFP4",2.91256124872191,-1.71370475330601,0.541119365837522,-3.1669625252713,0.00154040167545231,0.0095866115313469,"RXFP4"
"PZP",138.131610660786,1.00896913556461,0.318726831082935,3.16562346551259,0.00154750971610371,0.00962459629340452,"PZP"
"PPP1R11",96.1635628522141,1.83229068352611,0.580756205723053,3.15500835887732,0.00160493507113422,0.00993659639194631,"PPP1R11"
"GOLGA6L9",8.06804537999762,-1.12177671841454,0.355916436122634,-3.15179801931941,0.00162268477165018,0.0100205883320531,"GOLGA6L9"
"LEFTY2",9.01491117483977,1.67844501672659,0.533052333029137,3.1487434023384,0.00163974105789378,0.0101128799972194,"LEFTY2"
"TMEM231",300.167856465134,1.08508188620829,0.344787704688808,3.14710145243619,0.00164897736020764,0.0101502422667198,"TMEM231"
"LOC100505676",7.61337964287115,-1.09699902698208,0.348874537771307,-3.14439406782156,0.00166431155425977,0.0102183716766183,"LOC100505676"
"BANCR",12.9050631534669,1.13541431265839,0.361133298250337,3.14403107705488,0.00166637742074448,0.0102245034057975,"BANCR"
"THPO",8.4308197641649,1.01315847783828,0.322238818437877,3.14412299160537,0.0016658540903066,0.0102245034057975,"THPO"
"DEFB1",12.2523291002725,1.58653836849885,0.504753253900313,3.14319592046094,0.0016711394564004,0.0102504399051039,"DEFB1"
"LOC100506474",3.96997074957066,1.53209157663121,0.487943119608983,3.13989790010557,0.00169006725841679,0.0103433627613486,"LOC100506474"
"HLA-DQA2",5.36156796460899,1.56433290748316,0.498265848779685,3.13955474033472,0.00169204798581649,0.0103505074995694,"HLA-DQA2"
"USP6",31.1985391388403,1.13478150943357,0.361573086882647,3.1384567895173,0.00169839974190544,0.0103810959663133,"USP6"
"NLRP14",10.9669306468138,1.2612189495243,0.402009767192892,3.1372843459277,0.00170520665476022,0.0104160567161349,"NLRP14"
"CADM3",6.97570051922402,1.3216860805128,0.421450726081921,3.13603939611173,0.00171246198113292,0.0104503810453723,"CADM3"
"ADH7",44.6788762098462,2.644547718593,0.843410169960025,3.13554165314173,0.00171537066718483,0.0104647987025137,"ADH7"
"PTPRCAP",34.9742961316388,1.16844224950823,0.374035359919803,3.12388178956867,0.00178482146091651,0.0108093390752472,"PTPRCAP"
"CIB2",10.3559517623238,1.03859641573383,0.333460767515764,3.11459852825034,0.00184195427380268,0.0110735219701703,"CIB2"
"C1orf51",63.6281289164115,-1.05525790743863,0.339107539539749,-3.11186801942201,0.00185907592635725,0.0111665734877889,"C1orf51"
"KIR3DL2",10.6294427266236,1.28508769564946,0.413264128756371,3.10960377692749,0.00187338461756218,0.0112356169144684,"KIR3DL2"
"SCARNA22",2.88269804741715,-1.25906657001555,0.404908799972843,-3.10950656073663,0.00187400122620115,0.0112357983405715,"SCARNA22"
"PCDHA1",2.79550070758195,2.27534415933527,0.733108643661338,3.10369299149386,0.00191121540109061,0.0114089437743608,"PCDHA1"
"GPR84",26.3621919038494,1.07031680850891,0.345336862676811,3.09934132201398,0.00193951438643741,0.0115490909486991,"GPR84"
"STRA6",14.6229993325479,1.42957640129214,0.461250893761504,3.09934662594133,0.00193947966195619,0.0115490909486991,"STRA6"
"PRX",86.6087620027408,-1.2495854237722,0.403567217066382,-3.0963501764482,0.00195918841530635,0.0116409204384807,"PRX"
"HNF4A",11.4113841238385,1.19803413416414,0.387486786680909,3.09180641855204,0.00198942538827313,0.0118059366026911,"HNF4A"
"MIR148A",3.68957737602915,2.18707641527363,0.707462781373459,3.09143671279451,0.00199190438561992,0.0118169881849068,"MIR148A"
"SLC30A3",4.82298604584172,-1.86302618564025,0.603467339783276,-3.08720300639521,0.0020204956015854,0.0119532993879529,"SLC30A3"
"PLA2G2A",474.160999341024,1.59512903563136,0.517407591594074,3.08292545673122,0.00204976492838877,0.0121003067029531,"PLA2G2A"
"UBD",3.86380253434795,3.29869238413322,1.07057709375994,3.08122824910067,0.00206148555693671,0.0121582598467286,"UBD"
"GABBR2",25.1268424727333,1.55861518452706,0.506931541048363,3.07460684198848,0.00210780209538474,0.012386561730093,"GABBR2"
"SERPINE1",2490.43651462095,1.28420769174009,0.417697229143999,3.07449416021232,0.00210859849512385,0.012386561730093,"SERPINE1"
"UTS2",8.70200318578465,1.20892719410747,0.393200404967067,3.07458277976272,0.00210797213654315,0.012386561730093,"UTS2"
"CXCL5",223.62486561857,1.28023356697615,0.41770136012966,3.0649494810808,0.0021770676747443,0.012730232158514,"CXCL5"
"BEST4",24.2936095103195,1.41417770283661,0.461423366221107,3.06481597240777,0.00217803969564836,0.0127312003849974,"BEST4"
"KLHDC8A",4.76286971175327,1.86882599975075,0.609782039980755,3.06474424830508,0.0021785620531472,0.0127312003849974,"KLHDC8A"
"GHRHR",3.88145643949427,-1.64311931395745,0.536370201770763,-3.06340529084742,0.0021883346160039,0.0127844109487399,"GHRHR"
"CXorf65",9.56235811452585,1.03870993653348,0.339400227330707,3.06042793401364,0.00221020943783861,0.012896477846487,"CXorf65"
"LOC642846",39.4189427048796,-1.02580195869758,0.335216948022421,-3.06011365102272,0.00221253014939738,0.0129060891089049,"LOC642846"
"DDR1",7.35218908157632,3.76594517153206,1.2321153494576,3.05648750597085,0.00223946813523414,0.0130394069909926,"DDR1"
"SCG3",12.6095326976864,2.07500698230739,0.679011865130689,3.05592153667008,0.00224369963108003,0.0130561106379458,"SCG3"
"RSPO4",14.8974425268884,1.3058300586663,0.428016091439598,3.05089010619728,0.00228164067512604,0.0132402352859599,"RSPO4"
"CLDN5",223.475424022619,-1.15468517314412,0.378796198345765,-3.04830190531671,0.00230138589316607,0.0133303249220623,"CLDN5"
"LINC00426",16.7080133293749,1.04832453806095,0.344307302037612,3.04473513009152,0.00232885309592571,0.0134576245549241,"LINC00426"
"ECEL1P2",6.20950484281209,-1.0987552096839,0.361513018590615,-3.03932404417268,0.00237109665053987,0.0136564334288082,"ECEL1P2"
"PPM1J",7.38264115799046,1.21446051976147,0.399738670241717,3.03813618789272,0.00238046347644935,0.0137062623604935,"PPM1J"
"SNORD38B",5.30269940592853,1.36910167904181,0.45104405985926,3.03540563081356,0.00240212382534648,0.0138147184768256,"SNORD38B"
"MAGEL2",4.49925240705102,1.77965419080123,0.586682456417425,3.03341981907672,0.00241798957614728,0.0138972754223558,"MAGEL2"
"SLC9A3R2",292.621198166335,-1.03045122540664,0.340246117804529,-3.02854660636756,0.00245733170095349,0.0140769476991542,"SLC9A3R2"
"CPNE7",12.5466392398613,1.14708249250884,0.378888419543454,3.02749419971987,0.00246590446416926,0.0141218354280967,"CPNE7"
"FBXO24",4.63038466358732,1.42961032125526,0.472346417561777,3.0266140868281,0.00247309474840475,0.0141503259387674,"FBXO24"
"MMP12",32.5743420424536,1.46377395966316,0.484041729410881,3.02406563468132,0.00249402324428531,0.0142390760641024,"MMP12"
"NDP",5.76734913671738,1.62342683415224,0.537194429403241,3.0220470378959,0.00251071530351841,0.0143100317210053,"NDP"
"AMTN",7.57185816396347,1.70400985100555,0.564608500753028,3.01803789481186,0.00254417088520821,0.0144705854860077,"AMTN"
"TMEM27",29.3481753288882,1.24602244683352,0.413992636496252,3.00976958764049,0.00261445943188746,0.0147869750985323,"TMEM27"
"CCL11",116.034581778205,1.58633749977969,0.527346379726562,3.00815092463938,0.0026284256915201,0.0148394632304468,"CCL11"
"MLLT10P1",2.84721853241583,-1.33474551993559,0.443926785093865,-3.0066794001929,0.00264118154897639,0.0148854487129771,"MLLT10P1"
"UBXN10",174.407074305679,1.14863269619262,0.382809587289588,3.00053273045039,0.00269507787357157,0.0151445988895538,"UBXN10"
"PI16",100.430199965027,2.07233176669268,0.690943832330572,2.99927674251415,0.00270621375773168,0.0151982614377651,"PI16"
"CHGB",22.0456941108303,2.28707611929079,0.76330263561236,2.99629008545998,0.00273286321848528,0.0153120248516418,"CHGB"
"IER3",11.2330162936442,-1.84459015336595,0.616636322244936,-2.99137447280191,0.00277724692724297,0.0155062953437733,"IER3"
"TEX40",5.15886610738783,1.27879967299729,0.429294146361064,2.97884255780589,0.00289339406982614,0.0160379569470664,"TEX40"
"SNORD116-20",4.78410379753945,1.27939253201132,0.429542765309814,2.97849861605407,0.00289664337691558,0.0160466841250235,"SNORD116-20"
"FOXS1",12.2349826645507,1.00693099734011,0.338344217395537,2.97605499243088,0.00291982498774148,0.0161424369345361,"FOXS1"
"KCNN2",28.4008411374263,1.22774203866256,0.412879421940538,2.97360917841861,0.00294319680513203,0.0162435302937615,"KCNN2"
"ZCCHC12",5.91044858414416,-1.10828705904039,0.372796662174002,-2.9728996299948,0.00295000901574762,0.0162670712977715,"ZCCHC12"
"TGM4",8.16321914374756,-1.24873949155189,0.42077679056306,-2.96770049954727,0.00300036527314799,0.0164878116902959,"TGM4"
"INSC",44.1623558887959,1.22220176872369,0.412304018909057,2.96432174480762,0.00303350934485115,0.0166365501047618,"INSC"
"BEND4",12.3717760129141,-1.01094762570935,0.341112849304368,-2.96367500600163,0.00303989151450807,0.0166572494140703,"BEND4"
"DDC",36.4495574064346,1.46821711038919,0.496501123888442,2.95712746607817,0.00310519722290458,0.0169714173375064,"DDC"
"LAIR2",6.40943908210752,1.56878640780959,0.530907378428822,2.95491543638419,0.00312754763147612,0.0170696116824865,"LAIR2"
"ZDHHC19",7.34555158307988,-1.14495840420365,0.387476765281606,-2.9549085436685,0.00312761750429027,0.0170696116824865,"ZDHHC19"
"KCNH6",13.2886760018008,1.26382730517583,0.427763430398154,2.95450058458595,0.00313175560142071,0.0170873293947676,"KCNH6"
"GPA33",56.3463905371372,1.38930584044359,0.470839929704721,2.95069672896023,0.00317058060091528,0.0172353660921244,"GPA33"
"LILRA3",57.6310744407677,-1.35866989570904,0.461248194935685,-2.94563731766687,0.00322290055673336,0.0174850567576797,"LILRA3"
"SLITRK2",18.9839780536399,-1.02799058241681,0.349370388250952,-2.94240902202165,0.00325669462788796,0.01763345082215,"SLITRK2"
"MEX3B",8.07182604513734,1.01117044350371,0.343868960650703,2.94056910978609,0.00327609910688825,0.0177234926838489,"MEX3B"
"ZNF469",11.1176097462785,1.11414567901228,0.379597924746947,2.93506788730472,0.00333474720344055,0.018002079366907,"ZNF469"
"FSCN1",15.2804883359084,1.22584733450923,0.418071564595466,2.93214712102073,0.00336627236931656,0.0181243358080483,"FSCN1"
"MT1JP",10.8510728517139,-2.12702377313753,0.725758806792407,-2.93075847406966,0.00338135564622968,0.0181891512580191,"MT1JP"
"LOC389834",50.6059311925178,-1.45974340455655,0.498641699796754,-2.92743949242822,0.00341765554598841,0.0183597184110541,"LOC389834"
"GLB1L3",12.4899432908697,1.17659426835672,0.402629474526773,2.9222755481069,0.00347483972413669,0.0185991281547227,"GLB1L3"
"PRSS3",10.3980101603049,1.51200821634643,0.517757242443429,2.9203033630411,0.00349690800238963,0.0186859317182906,"PRSS3"
"SPAG5-AS1",4.72279406616456,-1.03052333374968,0.352945078608403,-2.91978383099388,0.0035027426269734,0.0187066762034739,"SPAG5-AS1"
"LINC00840",3.1314246965397,1.61900309265953,0.554621914663572,2.91911128979027,0.00351030878293222,0.0187366398046092,"LINC00840"
"AQP7P1",14.2823340099447,-1.12119226019624,0.384376106798998,-2.9169145541675,0.00353512601321777,0.0188481036909513,"AQP7P1"
"MT1A",43.3372573537566,-1.28156605387304,0.440061625780836,-2.91224223788896,0.00358844231159653,0.019089875506611,"MT1A"
"APOA2",2.25185174644456,-1.51128489031189,0.519262112878813,-2.91044706099057,0.00360912102150161,0.0191945537091351,"APOA2"
"ZCCHC5",5.06541212794273,1.42858552237099,0.490943113694099,2.90987994845595,0.00361567610393722,0.0192240803284254,"ZCCHC5"
"PROK2",21.0109786156863,-1.0662707080372,0.366577081482514,-2.90872169019672,0.00362909771388923,0.0192900888747699,"PROK2"
"HIST1H4B",3.81467714819195,-1.47019226417172,0.506569498767724,-2.90225184845929,0.00370490556542957,0.0195843863295894,"HIST1H4B"
"FGF11",8.1237959527346,1.01133867644781,0.348683187128732,2.90045150950863,0.00372625486855511,0.019670109033403,"FGF11"
"CHP2",7.3089929149328,2.48502588628318,0.857729428042365,2.89721420886172,0.00376492590993799,0.0198469686402962,"CHP2"
"MAGEE2",5.70324303678449,1.0879388002933,0.37558329123761,2.89666453666872,0.00377152810357797,0.0198707785319662,"MAGEE2"
"GALNT13",17.9652953680381,-1.02989667591413,0.355716428550214,-2.89527441876008,0.00378827199470761,0.0199425461435679,"GALNT13"
"TAGLN3",3.07670698926705,2.45687857908105,0.849166706068029,2.89328180382548,0.0038123907572812,0.020020014165805,"TAGLN3"
"PRRG3",2.01726512345046,2.40066060596293,0.831800654960504,2.88610088444438,0.00390047107583723,0.0203820089324224,"PRRG3"
"BDKRB1",12.0064315519897,1.09776590328706,0.380407216030682,2.88576519326206,0.00390463349138586,0.0203981970997644,"BDKRB1"
"C3orf36",9.71430276570975,-1.15493366703101,0.400587364171665,-2.88310059259903,0.00393781669180272,0.0205435457251086,"C3orf36"
